Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,Toxicity
L-phenylalanine Metabolic Process (GO:0006558),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,FAH,High
Regulation of Inositol Phosphate Biosynthetic Process (GO:0010919),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,PLEK,High
Negative Regulation of Nuclear Receptor-Mediated Glucocorticoid Signaling Pathway (GO:2000323),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,PER1,High
Negative Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035359),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,PLIN5,High
Astrocyte Differentiation (GO:0048708),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,S100A9,High
Autocrine Signaling (GO:0035425),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,S100A9,High
Nucleic Acid Biosynthetic Process (GO:0141187),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,POLD2,High
Regulation of Respiratory Burst Involved in Inflammatory Response (GO:0060264),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,S100A9,High
Regulation of Sperm Capacitation (GO:1902490),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,PAEP,High
Peripheral Nervous System Neuron Development (GO:0048935),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,RUNX1,High
Phenylpropanoid Metabolic Process (GO:0009698),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,UGT1A7,High
Choline Metabolic Process (GO:0019695),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,CHDH,High
Chronic Inflammatory Response (GO:0002544),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,S100A9,High
Coumarin Metabolic Process (GO:0009804),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,UGT1A7,High
Ruffle Assembly (GO:0097178),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,RNASE1,High
Positive Regulation of Granulocyte Differentiation (GO:0030854),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,RUNX1,High
tRNA Transport (GO:0051031),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,TOMM20,High
Thrombin-Activated Receptor Signaling Pathway (GO:0070493),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,PLEK,High
Glutathione Catabolic Process (GO:0006751),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,GGT7,High
Monoterpenoid Metabolic Process (GO:0016098),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,CYP2C19,High
Negative Regulation of Calcium-Mediated Signaling (GO:0050849),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,PLEK,High
Negative Regulation of Cardiac Muscle Tissue Growth (GO:0055022),1/5,0.043718990497635515,0.29710188592239595,0,0,27.991525423728813,87.61271057875058,RBP4,High
Regulation of Endothelial Cell Migration (GO:0010594),3/88,0.043898319470982584,0.29710188592239595,0,0,3.9805714285714284,12.442785593807157,SMOC2;RNASE1;DCN,High
Inner Mitochondrial Membrane Organization (GO:0007007),2/38,0.04492148795872061,0.3023561689529272,0,0,6.245580808080808,19.379031865247264,HSPA9;TIMM10,High
Positive Regulation of Response to Stimulus (GO:0048584),3/92,0.04897885615841386,0.3076163384136205,0,0,3.8008988764044944,11.464904348427542,CXCL10;AKR1C1;RPS3,High
Positive Regulation of Lipid Biosynthetic Process (GO:0046889),2/40,0.04927385488005998,0.3076163384136205,0,0,5.916267942583732,17.81010621767198,MID1IP1;PLIN5,High
Regulation of T Cell Receptor Signaling Pathway (GO:0050856),2/40,0.04927385488005998,0.3076163384136205,0,0,5.916267942583732,17.81010621767198,RPS3;GBP1,High
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),8/455,0.05124348728388913,0.3076163384136205,0,0,2.039742071325174,6.060413813607782,HERC5;RNF213;ANKIB1;UBXN2B;UBD;UBR5;PSMB1;PSMB9,High
Positive Regulation of DNA Biosynthetic Process (GO:2000573),2/41,0.05150509332206655,0.3076163384136205,0,0,5.764277389277389,17.097276617642123,SMOC2;CCT8,High
Positive Regulation of Actin Filament Polymerization (GO:0030838),2/41,0.05150509332206655,0.3076163384136205,0,0,5.764277389277389,17.097276617642123,PRKCE;LMOD1,High
Negative Regulation of DNA Metabolic Process (GO:0051053),2/41,0.05150509332206655,0.3076163384136205,0,0,5.764277389277389,17.097276617642123,H1-5;RPS3,High
Positive Regulation of Phosphorylation (GO:0042327),3/94,0.05162240446151022,0.3076163384136205,0,0,3.7169858712715858,11.016400888115356,GLMN;RNASE1;S100A9,High
Regulation of Endodeoxyribonuclease Activity (GO:0032071),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,RPS3,High
Negative Regulation of Granulocyte Differentiation (GO:0030853),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,RUNX1,High
Negative Regulation of Steroid Metabolic Process (GO:0045939),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,UGT1A1,High
Regulation of Nuclear Receptor-Mediated Glucocorticoid Signaling Pathway (GO:2000322),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,PER1,High
Neurotransmitter Receptor Transport to Postsynaptic Membrane (GO:0098969),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,STX3,High
Regulation of Potassium Ion Export Across Plasma Membrane (GO:1903764),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,DLG1,High
Regulation of Skeletal Muscle Contraction (GO:0014819),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,DMPK,High
Regulation of Triglyceride Storage (GO:0010889),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,PLIN5,High
Copper Ion Import (GO:0015677),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,STEAP4,High
Definitive Hemopoiesis (GO:0060216),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,MFAP5,High
Positive Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0045743),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,SMOC2,High
Positive Regulation of Membrane Depolarization (GO:1904181),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,DCN,High
Glycerol-3-Phosphate Metabolic Process (GO:0006072),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,GPD1,High
Heart Trabecula Formation (GO:0060347),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,RBP4,High
Hepatocyte Growth Factor Receptor Signaling Pathway (GO:0048012),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,RNASE1,High
Positive Regulation of Pyroptotic Inflammatory Response (GO:0140639),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,GBP1,High
Inclusion Body Assembly (GO:0070841),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,UBD,High
Leukotriene Transport (GO:0071716),1/6,0.05223199868574128,0.3076163384136205,0,0,22.392090395480228,66.102793706935,ABCC6,High
Actin Filament Organization (GO:0007015),4/158,0.052900535216877174,0.3100629456491604,0,0,2.935960591133005,8.629791755162875,CNN1;DLG1;LMOD1;RNASE1,High
DNA Metabolic Process (GO:0006259),6/302,0.05354302740865114,0.31071053576119756,0,0,2.301147077309868,6.736078109331154,EID3;MGMT;POLD2;POLE3;RPS3;DCTPP1,High
Regulation of Receptor-Mediated Endocytosis (GO:0048259),2/42,0.05377194578071337,0.31071053576119756,0,0,5.619886363636364,16.426946958126248,APOC1;RNASE1,High
Defense Response to Fungus (GO:0050832),2/42,0.05377194578071337,0.31071053576119756,0,0,5.619886363636364,16.426946958126248,S100A9;S100A8,High
Muscle Contraction (GO:0006936),3/97,0.05571475809127678,0.311520152851135,0,0,3.5978115501519756,10.38871758611687,LMOD1;MYH11;CACNA1H,High
Import Into the Mitochondrion (GO:0170036),2/43,0.0560736096466776,0.311520152851135,0,0,5.482538802660754,15.79568768285093,HSPA9;TOMM20,High
Embryonic Organ Morphogenesis (GO:0048562),2/44,0.058409293616732944,0.311520152851135,0,0,5.3517316017316015,15.200417649492568,MFAP5;RBP4,High
Substantia Nigra Development (GO:0021762),2/44,0.058409293616732944,0.311520152851135,0,0,5.3517316017316015,15.200417649492568,LDHA;CALM2,High
Positive Regulation of Wound Healing (GO:0090303),2/44,0.058409293616732944,0.311520152851135,0,0,5.3517316017316015,15.200417649492568,SMOC2;PRKCE,High
Negative Regulation of Fatty Acid Oxidation (GO:0046322),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,PLIN5,High
L-tryptophan Catabolic Process (GO:0006569),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,TDO2,High
Negative Regulation of Macrophage Migration (GO:1905522),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,S100A9,High
Negative Regulation of p38MAPK Cascade (GO:1903753),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,DLG1,High
Negative Regulation of Sodium Ion Transport (GO:0010766),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,PRKCE,High
Cellular Response to Erythropoietin (GO:0036018),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,MT2A,High
"Positive Regulation of CD8-positive, Alpha-Beta T Cell Activation (GO:2001187)",1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,RUNX1,High
Chaperone Mediated Protein Folding Independent of Cofactor (GO:0051086),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,CCT8,High
Positive Regulation of Bicellular Tight Junction Assembly (GO:1903348),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,RNASE1,High
Positive Regulation of cAMP/PKA Signal Transduction (GO:0141163),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,S100A9,High
Skeletal Myofibril Assembly (GO:0014866),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,MYH11,High
Elastic Fiber Assembly (GO:0048251),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,MYH11,High
Endonuc Clvg in ITS1 to Sep SSU-rRNA Fm 5.8S rRNA and LSU-rRNA Fm Tricist rRNA Trnscpt (GO:0000447),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,RPS21,High
Positive Regulation of Fibroblast Migration (GO:0010763),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,PRKCE,High
Establishment of Centrosome Localization (GO:0051660),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,DLG1,High
Tight Junction Organization (GO:0120193),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,PATJ,High
Fructose Metabolic Process (GO:0006000),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,ALDOB,High
Positive Regulation of Phosphatase Activity (GO:0010922),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,PLEK,High
Positive Regulation of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,CALM2,High
Leukotriene D4 Biosynthetic Process (GO:1901750),1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,GGT7,High
"Regulation of CD8-positive, Alpha-Beta T Cell Differentiation (GO:0043376)",1/7,0.06066964622366191,0.311520152851135,0,0,18.659133709981166,52.28870997994679,RUNX1,High
Establishment of Protein Localization to Mitochondrion (GO:0072655),2/45,0.06077821757667041,0.311520152851135,0,0,5.227008456659619,14.638361678421099,TIMM10;TOMM20,High
Negative Regulation of Translation (GO:0017148),3/102,0.06286741473915712,0.31791327115243884,0,0,3.415238095238095,9.44903246785,IGFBP5;RPS3;TNRC6A,High
Positive Regulation of Chemotaxis (GO:0050921),2/46,0.06317961248008214,0.31791327115243884,0,0,5.107954545454546,14.107014101555942,SMOC2;STX3,High
Homotypic Cell-Cell Adhesion (GO:0034109),2/46,0.06317961248008214,0.31791327115243884,0,0,5.107954545454546,14.107014101555942,PLEK;CLIC1,High
Positive Regulation of miRNA Transcription (GO:1902895),2/47,0.06561272017036567,0.31791327115243884,0,0,4.994191919191919,13.604107354918884,MRTFA;TEAD1,High
Regulation of Macromolecule Biosynthetic Process (GO:0010556),4/170,0.0656301697109133,0.31791327115243884,0,0,2.7220606564187784,7.414130464839341,TRIM61;KDM4B;UTY;STX3,High
Positive Regulation of Intracellular Signal Transduction (GO:1902533),10/652,0.0668611380432356,0.31791327115243884,0,0,1.7782969885773625,4.810537650937296,UNC5CL;UBD;SCHIP1;RPS3;AKR1C3;S100A4;RPS20;S100A9;S100A8;DCN,High
Positive Regulation of NF-kappaB Transcription Factor Activity (GO:0051092),3/105,0.06735353436104408,0.31791327115243884,0,0,3.3142857142857145,8.941279668510417,RPS3;S100A9;S100A8,High
C21-steroid Hormone Biosynthetic Process (GO:0006700),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,CACNA1H,High
Negative Regulation of Ferroptosis (GO:0110076),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,SC5D,High
Regulation of Interleukin-23 Production (GO:0032667),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,RNASE1,High
Acid Secretion (GO:0046717),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,UGT1A3,High
Negative Regulation of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,CALM2,High
Regulation of Mitotic Centrosome Separation (GO:0046602),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,UBXN2B,High
Negative Regulation of Sodium Ion Transmembrane Transport (GO:1902306),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,PRKCE,High
Regulation of Morphogenesis of an Epithelium (GO:1905330),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,CXCL10,High
Biogenic Amine Catabolic Process (GO:0042402),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,CHDH,High
Nucleoside Triphosphate Metabolic Process (GO:0009141),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,DCTPP1,High
Olefinic Compound Biosynthetic Process (GO:0120255),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,CACNA1H,High
Regulation of Skeletal Muscle Cell Differentiation (GO:2001014),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,UQCC2,High
Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,RNASE1,High
Positive Regulation of Fatty Acid Beta-Oxidation (GO:0032000),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,PLIN5,High
Terpenoid Metabolic Process (GO:0006721),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,CYP2C19,High
Establishment of Protein Localization to Chromatin (GO:0071169),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,H1-5,High
Positive Regulation of Telomerase RNA Localization to Cajal Body (GO:1904874),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,CCT8,High
Positive Regulation of Vascular Associated Smooth Muscle Cell Migration (GO:1904754),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,IGFBP5,High
Kynurenine Metabolic Process (GO:0070189),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,TDO2,High
Negative Regulation of Alpha-Beta T Cell Differentiation (GO:0046639),1/8,0.06903259602167243,0.31791327115243884,0,0,15.99273607748184,42.75140593033033,RUNX1,High
Protein Catabolic Process (GO:0030163),3/107,0.07042344285014418,0.3225731030602455,0,0,3.2502197802197803,8.623577624978724,GLMN;PSMB1;PRPF19,High
Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661),2/49,0.070571095200119,0.3225731030602455,0,0,4.781189555125725,12.675577224877902,IGFBP5;MMP2,High
Negative Regulation of ERK1 and ERK2 Cascade (GO:0070373),2/50,0.07309489966453807,0.323403878291845,0,0,4.681344696969697,12.246382216533686,DLG1;GBP1,High
Blood Vessel Morphogenesis (GO:0048514),2/51,0.0756474909317969,0.323403878291845,0,0,4.585575139146568,11.838446383004442,COL4A1;GLMN,High
Positive Regulation of Actin Filament Bundle Assembly (GO:0032233),2/51,0.0756474909317969,0.323403878291845,0,0,4.585575139146568,11.838446383004442,PLEK;RNASE1,High
External Encapsulating Structure Organization (GO:0045229),3/111,0.07674895019892143,0.323403878291845,0,0,3.129206349206349,8.033347263923524,SMOC2;COL4A1;MMP2,High
Extracellular Structure Organization (GO:0043062),3/111,0.07674895019892143,0.323403878291845,0,0,3.129206349206349,8.033347263923524,SMOC2;COL4A1;MMP2,High
Regulation of Hair Cycle (GO:0042634),1/9,0.07732150533163488,0.323403878291845,0,0,13.992937853107344,35.81888661905276,PER1,High
Regulation of Ketone Biosynthetic Process (GO:0010566),1/9,0.07732150533163488,0.323403878291845,0,0,13.992937853107344,35.81888661905276,AKR1C3,High
Negative Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051280),1/9,0.07732150533163488,0.323403878291845,0,0,13.992937853107344,35.81888661905276,CALM2,High
Negative Regulation of Triglyceride Metabolic Process (GO:0090209),1/9,0.07732150533163488,0.323403878291845,0,0,13.992937853107344,35.81888661905276,PLIN5,High
Regulation of Nitric Oxide Metabolic Process (GO:0080164),1/9,0.07732150533163488,0.323403878291845,0,0,13.992937853107344,35.81888661905276,RNASE1,High
Astral Microtubule Organization (GO:0030953),1/9,0.07732150533163488,0.323403878291845,0,0,13.992937853107344,35.81888661905276,DLG1,High
Regulation of Protein Localization to Cajal Body (GO:1904869),1/9,0.07732150533163488,0.323403878291845,0,0,13.992937853107344,35.81888661905276,CCT8,High
Organic Acid Metabolic Process (GO:0006082),1/9,0.07732150533163488,0.323403878291845,0,0,13.992937853107344,35.81888661905276,CYP2C19,High
Regulation of Vascular Wound Healing (GO:0061043),1/9,0.07732150533163488,0.323403878291845,0,0,13.992937853107344,35.81888661905276,SMOC2,High
